LECROYWS3054,13845,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,30-Nov-2016 16:28:51,0                 
Time,Ampl
-4.8912e-006,0.009
-4.8907e-006,0.0103333
-4.8902e-006,0.0103333
-4.8897e-006,0.0103333
-4.8892e-006,0.00433333
-4.8887e-006,0.003
-4.8882e-006,0.007
-4.8877e-006,0.00366667
-4.8872e-006,0.00166667
-4.8867e-006,0.00433333
-4.8862e-006,0.00566667
-4.8857e-006,0.00766667
-4.8852e-006,0.00633333
-4.8847e-006,0.011
-4.8842e-006,0.015
-4.8837e-006,0.0163333
-4.8832e-006,0.0123333
-4.8827e-006,0.0143333
-4.8822e-006,0.0136667
-4.8817e-006,0.0143333
-4.8812e-006,0.011
-4.8807e-006,0.00966667
-4.8802e-006,0.011
-4.8797e-006,0.00966667
-4.8792e-006,0.009
-4.8787e-006,0.00433333
-4.8782e-006,0.00766667
-4.8777e-006,0.00766667
-4.8772e-006,0.00433333
-4.8767e-006,0.00633333
-4.8762e-006,0.00633333
-4.8757e-006,0.007
-4.8752e-006,0.00766667
-4.8747e-006,0.00833333
-4.8742e-006,0.0136667
-4.8737e-006,0.0176667
-4.8732e-006,0.0136667
-4.8727e-006,0.013
-4.8722e-006,0.015
-4.8717e-006,0.0143333
-4.8712e-006,0.013
-4.8707e-006,0.011
-4.8702e-006,0.013
-4.8697e-006,0.0123333
-4.8692e-006,0.00966667
-4.8687e-006,0.00566667
-4.8682e-006,0.007
-4.8677e-006,0.011
-4.8672e-006,0.00566667
-4.8667e-006,0.007
-4.8662e-006,0.00833333
-4.8657e-006,0.00833333
-4.8652e-006,0.00966667
-4.8647e-006,0.011
-4.8642e-006,0.013
-4.8637e-006,0.0176667
-4.8632e-006,0.0156667
-4.8627e-006,0.013
-4.8622e-006,0.015
-4.8617e-006,0.015
-4.8612e-006,0.013
-4.8607e-006,0.0103333
-4.8602e-006,0.0116667
-4.8597e-006,0.0123333
-4.8592e-006,0.0116667
-4.8587e-006,0.00633333
-4.8582e-006,0.00433333
-4.8577e-006,0.007
-4.8572e-006,0.00366667
-4.8567e-006,0.00166667
-4.8562e-006,0.00366667
-4.8557e-006,0.00366667
-4.8552e-006,0.00566667
-4.8547e-006,0.00566667
-4.8542e-006,0.00833333
-4.8537e-006,0.013
-4.8532e-006,0.0136667
-4.8527e-006,0.0103333
-4.8522e-006,0.0116667
-4.8517e-006,0.013
-4.8512e-006,0.0123333
-4.8507e-006,0.0103333
-4.8502e-006,0.009
-4.8497e-006,0.011
-4.8492e-006,0.009
-4.8487e-006,0.007
-4.8482e-006,0.003
-4.8477e-006,0.00633333
-4.8472e-006,0.007
-4.8467e-006,0.003
-4.8462e-006,0.005
-4.8457e-006,0.00566667
-4.8452e-006,0.007
-4.8447e-006,0.00566667
-4.8442e-006,0.00833333
-4.8437e-006,0.0123333
-4.8432e-006,0.015
-4.8427e-006,0.0123333
-4.8422e-006,0.0103333
-4.8417e-006,0.0123333
-4.8412e-006,0.0116667
-4.8407e-006,0.0116667
-4.8402e-006,0.00766667
-4.8397e-006,0.00833333
-4.8392e-006,0.00766667
-4.8387e-006,0.00633333
-4.8382e-006,0.00166667
-4.8377e-006,0.00233333
-4.8372e-006,0.005
-4.8367e-006,0.001
-4.8362e-006,0.001
-4.8357e-006,0.003
-4.8352e-006,0.00366667
-4.8347e-006,0.00433333
-4.8342e-006,0.005
-4.8337e-006,0.00966667
-4.8332e-006,0.0136667
-4.8327e-006,0.013
-4.8322e-006,0.00833333
-4.8317e-006,0.0123333
-4.8312e-006,0.011
-4.8307e-006,0.011
-4.8302e-006,0.00833333
-4.8297e-006,0.00833333
-4.8292e-006,0.00833333
-4.8287e-006,0.00766667
-4.8282e-006,0.00433333
-4.8277e-006,0.001
-4.8272e-006,0.00433333
-4.8267e-006,0.001
-4.8262e-006,-0.00166667
-4.8257e-006,0.000333333
-4.8252e-006,0.001
-4.8247e-006,0.00233333
-4.8242e-006,0.00166667
-4.8237e-006,0.00366667
-4.8232e-006,0.00966667
-4.8227e-006,0.0116667
-4.8222e-006,0.00833333
-4.8217e-006,0.00966667
-4.8212e-006,0.0116667
-4.8207e-006,0.0116667
-4.8202e-006,0.0103333
-4.8197e-006,0.009
-4.8192e-006,0.0103333
-4.8187e-006,0.00966667
-4.8182e-006,0.00633333
-4.8177e-006,0.001
-4.8172e-006,0.005
-4.8167e-006,0.00566667
-4.8162e-006,0.000333333
-4.8157e-006,0.00233333
-4.8152e-006,0.00166667
-4.8147e-006,0.003
-4.8142e-006,0.00366667
-4.8137e-006,0.007
-4.8132e-006,0.011
-4.8127e-006,0.015
-4.8122e-006,0.0116667
-4.8117e-006,0.011
-4.8112e-006,0.013
-4.8107e-006,0.0116667
-4.8102e-006,0.00966667
-4.8097e-006,0.00633333
-4.8092e-006,0.00766667
-4.8087e-006,0.00766667
-4.8082e-006,0.00566667
-4.8077e-006,0.000333333
-4.8072e-006,0.00166667
-4.8067e-006,0.00433333
-4.8062e-006,0.000333333
-4.8057e-006,0.001
-4.8052e-006,0.003
-4.8047e-006,0.00433333
-4.8042e-006,0.005
-4.8037e-006,0.005
-4.8032e-006,0.009
-4.8027e-006,0.013
-4.8022e-006,0.0116667
-4.8017e-006,0.009
-4.8012e-006,0.0116667
-4.8007e-006,0.0116667
-4.8002e-006,0.00966667
-4.7997e-006,0.00566667
-4.7992e-006,0.005
-4.7987e-006,0.00633333
-4.7982e-006,0.00366667
-4.7977e-006,0.000333333
-4.7972e-006,-0.00166667
-4.7967e-006,0.001
-4.7962e-006,-0.000333333
-4.7957e-006,-0.003
-4.7952e-006,-0.000333333
-4.7947e-006,0.001
-4.7942e-006,0.00233333
-4.7937e-006,0.00366667
-4.7932e-006,0.00633333
-4.7927e-006,0.011
-4.7922e-006,0.0123333
-4.7917e-006,0.00633333
-4.7912e-006,0.007
-4.7907e-006,0.00966667
-4.7902e-006,0.009
-4.7897e-006,0.007
-4.7892e-006,0.00433333
-4.7887e-006,0.00633333
-4.7882e-006,0.00633333
-4.7877e-006,0.005
-4.7872e-006,-0.000333333
-4.7867e-006,0.00233333
-4.7862e-006,0.00233333
-4.7857e-006,-0.00166667
-4.7852e-006,-0.000333333
-4.7847e-006,0.00166667
-4.7842e-006,0.001
-4.7837e-006,0.00366667
-4.7832e-006,0.005
-4.7827e-006,0.0103333
-4.7822e-006,0.0143333
-4.7817e-006,0.00966667
-4.7812e-006,0.00833333
-4.7807e-006,0.0103333
-4.7802e-006,0.00966667
-4.7797e-006,0.009
-4.7792e-006,0.005
-4.7787e-006,0.007
-4.7782e-006,0.00566667
-4.7777e-006,0.00433333
-4.7772e-006,0.000333333
-4.7767e-006,0.000333333
-4.7762e-006,0.003
-4.7757e-006,-0.000333333
-4.7752e-006,-0.00166667
-4.7747e-006,0.000333333
-4.7742e-006,0.001
-4.7737e-006,0.00166667
-4.7732e-006,0.00166667
-4.7727e-006,0.00566667
-4.7722e-006,0.00966667
-4.7717e-006,0.00966667
-4.7712e-006,0.00633333
-4.7707e-006,0.009
-4.7702e-006,0.009
-4.7697e-006,0.009
-4.7692e-006,0.00566667
-4.7687e-006,0.005
-4.7682e-006,0.00566667
-4.7677e-006,0.00433333
-4.7672e-006,0.001
-4.7667e-006,-0.00233333
-4.7662e-006,0.001
-4.7657e-006,-0.00166667
-4.7652e-006,-0.00566667
-4.7647e-006,-0.00233333
-4.7642e-006,-0.003
-4.7637e-006,-0.00166667
-4.7632e-006,-0.00166667
-4.7627e-006,0.00166667
-4.7622e-006,0.00633333
-4.7617e-006,0.009
-4.7612e-006,0.005
-4.7607e-006,0.00566667
-4.7602e-006,0.00566667
-4.7597e-006,0.00633333
-4.7592e-006,0.00433333
-4.7587e-006,0.003
-4.7582e-006,0.00433333
-4.7577e-006,0.003
-4.7572e-006,0.00166667
-4.7567e-006,-0.00366667
-4.7562e-006,-0.000333333
-4.7557e-006,0.000333333
-4.7552e-006,-0.00566667
-4.7547e-006,-0.00433333
-4.7542e-006,-0.00366667
-4.7537e-006,-0.00233333
-4.7532e-006,-0.00233333
-4.7527e-006,-0.00166667
-4.7522e-006,0.00233333
-4.7517e-006,0.00633333
-4.7512e-006,0.003
-4.7507e-006,0.001
-4.7502e-006,0.003
-4.7497e-006,0.00366667
-4.7492e-006,0.00166667
-4.7487e-006,-0.001
-4.7482e-006,0.001
-4.7477e-006,0.000333333
-4.7472e-006,-0.001
-4.7467e-006,-0.00433333
-4.7462e-006,-0.005
-4.7457e-006,-0.001
-4.7452e-006,-0.005
-4.7447e-006,-0.00566667
-4.7442e-006,-0.00366667
-4.7437e-006,-0.00366667
-4.7432e-006,-0.00166667
-4.7427e-006,-0.00166667
-4.7422e-006,0.001
-4.7417e-006,0.00633333
-4.7412e-006,0.00566667
-4.7407e-006,0.003
-4.7402e-006,0.00566667
-4.7397e-006,0.007
-4.7392e-006,0.00566667
-4.7387e-006,0.00366667
-4.7382e-006,0.00233333
-4.7377e-006,0.00366667
-4.7372e-006,0.003
-4.7367e-006,0.001
-4.7362e-006,-0.003
-4.7357e-006,0.001
-4.7352e-006,-0.00166667
-4.7347e-006,-0.005
-4.7342e-006,-0.003
-4.7337e-006,-0.003
-4.7332e-006,-0.00166667
-4.7327e-006,-0.001
-4.7322e-006,0.001
-4.7317e-006,0.00633333
-4.7312e-006,0.00833333
-4.7307e-006,0.00366667
-4.7302e-006,0.005
-4.7297e-006,0.007
-4.7292e-006,0.00566667
-4.7287e-006,0.00433333
-4.7282e-006,0.001
-4.7277e-006,0.00366667
-4.7272e-006,0.00166667
-4.7267e-006,-0.000333333
-4.7262e-006,-0.00433333
-4.7257e-006,-0.00233333
-4.7252e-006,-0.000333333
-4.7247e-006,-0.00433333
-4.7242e-006,-0.003
-4.7237e-006,-0.000333333
-4.7232e-006,0.001
-4.7227e-006,0.00166667
-4.7222e-006,0.003
-4.7217e-006,0.00566667
-4.7212e-006,0.009
-4.7207e-006,0.00566667
-4.7202e-006,0.005
-4.7197e-006,0.00766667
-4.7192e-006,0.00766667
-4.7187e-006,0.007
-4.7182e-006,0.003
-4.7177e-006,0.005
-4.7172e-006,0.00366667
-4.7167e-006,0.00233333
-4.7162e-006,-0.00166667
-4.7157e-006,-0.00433333
-4.7152e-006,-0.001
-4.7147e-006,-0.005
-4.7142e-006,-0.00766667
-4.7137e-006,-0.00433333
-4.7132e-006,-0.00366667
-4.7127e-006,-0.000333333
-4.7122e-006,-0.001
-4.7117e-006,0.00366667
-4.7112e-006,0.00766667
-4.7107e-006,0.00833333
-4.7102e-006,0.005
-4.7097e-006,0.00633333
-4.7092e-006,0.00566667
-4.7087e-006,0.005
-4.7082e-006,0.00166667
-4.7077e-006,0.00166667
-4.7072e-006,0.00166667
-4.7067e-006,0.001
-4.7062e-006,-0.003
-4.7057e-006,-0.00566667
-4.7052e-006,-0.000333333
-4.7047e-006,-0.00166667
-4.7042e-006,-0.00566667
-4.7037e-006,-0.00366667
-4.7032e-006,-0.00366667
-4.7027e-006,-0.00166667
-4.7022e-006,-0.00233333
-4.7017e-006,0.000333333
-4.7012e-006,0.005
-4.7007e-006,0.00766667
-4.7002e-006,0.005
-4.6997e-006,0.005
-4.6992e-006,0.007
-4.6987e-006,0.007
-4.6982e-006,0.00366667
-4.6977e-006,0.00166667
-4.6972e-006,0.003
-4.6967e-006,0.003
-4.6962e-006,0.00166667
-4.6957e-006,-0.00433333
-4.6952e-006,-0.00366667
-4.6947e-006,-0.00233333
-4.6942e-006,-0.00633333
-4.6937e-006,-0.00566667
-4.6932e-006,-0.00566667
-4.6927e-006,-0.00433333
-4.6922e-006,-0.00433333
-4.6917e-006,-0.00233333
-4.6912e-006,0.003
-4.6907e-006,0.00766667
-4.6902e-006,0.005
-4.6897e-006,0.00366667
-4.6892e-006,0.00566667
-4.6887e-006,0.00366667
-4.6882e-006,0.003
-4.6877e-006,-0.00166667
-4.6872e-006,0.000333333
-4.6867e-006,0.001
-4.6862e-006,-0.00166667
-4.6857e-006,-0.00566667
-4.6852e-006,-0.00566667
-4.6847e-006,-0.003
-4.6842e-006,-0.00633333
-4.6837e-006,-0.00766667
-4.6832e-006,-0.00566667
-4.6827e-006,-0.00433333
-4.6822e-006,-0.00433333
-4.6817e-006,-0.00366667
-4.6812e-006,-0.000333333
-4.6807e-006,0.00433333
-4.6802e-006,0.00366667
-4.6797e-006,-0.001
-4.6792e-006,0.001
-4.6787e-006,0.000333333
-4.6782e-006,-0.000333333
-4.6777e-006,-0.00366667
-4.6772e-006,-0.00366667
-4.6767e-006,-0.00166667
-4.6762e-006,-0.00233333
-4.6757e-006,-0.00566667
-4.6752e-006,-0.00966667
-4.6747e-006,-0.00566667
-4.6742e-006,-0.007
-4.6737e-006,-0.0103333
-4.6732e-006,-0.00833333
-4.6727e-006,-0.00766667
-4.6722e-006,-0.00766667
-4.6717e-006,-0.00766667
-4.6712e-006,-0.007
-4.6707e-006,-0.00166667
-4.6702e-006,0.003
-4.6697e-006,-0.00166667
-4.6692e-006,0.001
-4.6687e-006,0.003
-4.6682e-006,0.00166667
-4.6677e-006,-0.000333333
-4.6672e-006,-0.00366667
-4.6667e-006,-0.00233333
-4.6662e-006,-0.00433333
-4.6657e-006,-0.00766667
-4.6652e-006,-0.0116667
-4.6647e-006,-0.00966667
-4.6642e-006,-0.007
-4.6637e-006,-0.0103333
-4.6632e-006,-0.00833333
-4.6627e-006,-0.007
-4.6622e-006,-0.007
-4.6617e-006,-0.007
-4.6612e-006,-0.007
-4.6607e-006,-0.00433333
-4.6602e-006,0.000333333
-4.6597e-006,-0.00166667
-4.6592e-006,-0.003
-4.6587e-006,0.001
-4.6582e-006,0.003
-4.6577e-006,0.00366667
-4.6572e-006,-0.001
-4.6567e-006,0.000333333
-4.6562e-006,-0.001
-4.6557e-006,-0.00366667
-4.6552e-006,-0.00766667
-4.6547e-006,-0.0103333
-4.6542e-006,-0.00566667
-4.6537e-006,-0.00833333
-4.6532e-006,-0.00966667
-4.6527e-006,-0.00633333
-4.6522e-006,-0.00633333
-4.6517e-006,-0.003
-4.6512e-006,-0.00366667
-4.6507e-006,-0.00233333
-4.6502e-006,0.00166667
-4.6497e-006,0.00166667
-4.6492e-006,-0.001
-4.6487e-006,0.001
-4.6482e-006,0.001
-4.6477e-006,0.003
-4.6472e-006,0.001
-4.6467e-006,-0.000333333
-4.6462e-006,0.001
-4.6457e-006,0.000333333
-4.6452e-006,-0.00366667
-4.6447e-006,-0.009
-4.6442e-006,-0.005
-4.6437e-006,-0.007
-4.6432e-006,-0.00966667
-4.6427e-006,-0.00766667
-4.6422e-006,-0.00766667
-4.6417e-006,-0.00433333
-4.6412e-006,-0.00433333
-4.6407e-006,-0.00366667
-4.6402e-006,0.000333333
-4.6397e-006,0.003
-4.6392e-006,0.000333333
-4.6387e-006,0.000333333
-4.6382e-006,0.000333333
-4.6377e-006,0.00166667
-4.6372e-006,0.000333333
-4.6367e-006,-0.000333333
-4.6362e-006,0.000333333
-4.6357e-006,0.000333333
-4.6352e-006,-0.00166667
-4.6347e-006,-0.007
-4.6342e-006,-0.005
-4.6337e-006,-0.00433333
-4.6332e-006,-0.00966667
-4.6327e-006,-0.00833333
-4.6322e-006,-0.00766667
-4.6317e-006,-0.005
-4.6312e-006,-0.00366667
-4.6307e-006,-0.00166667
-4.6302e-006,0.003
-4.6297e-006,0.00766667
-4.6292e-006,0.005
-4.6287e-006,0.00166667
-4.6282e-006,0.00433333
-4.6277e-006,0.003
-4.6272e-006,0.00166667
-4.6267e-006,-0.001
-4.6262e-006,-0.000333333
-4.6257e-006,-0.000333333
-4.6252e-006,-0.00166667
-4.6247e-006,-0.00433333
-4.6242e-006,-0.00566667
-4.6237e-006,-0.00366667
-4.6232e-006,-0.007
-4.6227e-006,-0.00966667
-4.6222e-006,-0.00766667
-4.6217e-006,-0.007
-4.6212e-006,-0.007
-4.6207e-006,-0.007
-4.6202e-006,-0.00366667
-4.6197e-006,0.00166667
-4.6192e-006,0.00366667
-4.6187e-006,-0.000333333
-4.6182e-006,0.00166667
-4.6177e-006,0.003
-4.6172e-006,0.00166667
-4.6167e-006,0.000333333
-4.6162e-006,-0.000333333
-4.6157e-006,0.000333333
-4.6152e-006,-0.001
-4.6147e-006,-0.00366667
-4.6142e-006,-0.00766667
-4.6137e-006,-0.00366667
-4.6132e-006,-0.005
-4.6127e-006,-0.0103333
-4.6122e-006,-0.00833333
-4.6117e-006,-0.00566667
-4.6112e-006,-0.005
-4.6107e-006,-0.005
-4.6102e-006,-0.003
-4.6097e-006,0.00233333
-4.6092e-006,0.005
-4.6087e-006,0.00166667
-4.6082e-006,0.00166667
-4.6077e-006,0.00166667
-4.6072e-006,0.00166667
-4.6067e-006,-0.000333333
-4.6062e-006,-0.00433333
-4.6057e-006,-0.00366667
-4.6052e-006,-0.00366667
-4.6047e-006,-0.005
-4.6042e-006,-0.009
-4.6037e-006,-0.007
-4.6032e-006,-0.00433333
-4.6027e-006,-0.00833333
-4.6022e-006,-0.007
-4.6017e-006,-0.00566667
-4.6012e-006,-0.005
-4.6007e-006,-0.00433333
-4.6002e-006,-0.00433333
-4.5997e-006,0.000333333
-4.5992e-006,0.005
-4.5987e-006,0.003
-4.5982e-006,0.00166667
-4.5977e-006,0.005
-4.5972e-006,0.005
-4.5967e-006,0.005
-4.5962e-006,0.001
-4.5957e-006,0.001
-4.5952e-006,0.001
-4.5947e-006,-0.000333333
-4.5942e-006,-0.00633333
-4.5937e-006,-0.00766667
-4.5932e-006,-0.003
-4.5927e-006,-0.00566667
-4.5922e-006,-0.00766667
-4.5917e-006,-0.00566667
-4.5912e-006,-0.005
-4.5907e-006,-0.00433333
-4.5902e-006,-0.005
-4.5897e-006,-0.00233333
-4.5892e-006,0.003
-4.5887e-006,0.00366667
-4.5882e-006,-0.00233333
-4.5877e-006,0.000333333
-4.5872e-006,0.001
-4.5867e-006,0.000333333
-4.5862e-006,-0.00166667
-4.5857e-006,-0.00166667
-4.5852e-006,-0.000333333
-4.5847e-006,-0.00166667
-4.5842e-006,-0.005
-4.5837e-006,-0.00966667
-4.5832e-006,-0.007
-4.5827e-006,-0.00566667
-4.5822e-006,-0.00966667
-4.5817e-006,-0.007
-4.5812e-006,-0.00633333
-4.5807e-006,-0.00566667
-4.5802e-006,-0.005
-4.5797e-006,-0.00366667
-4.5792e-006,-0.000333333
-4.5787e-006,0.00366667
-4.5782e-006,-0.000333333
-4.5777e-006,-0.001
-4.5772e-006,0.001
-4.5767e-006,0.000333333
-4.5762e-006,0.000333333
-4.5757e-006,-0.003
-4.5752e-006,-0.000333333
-4.5747e-006,0.001
-4.5742e-006,-0.001
-4.5737e-006,-0.00566667
-4.5732e-006,-0.007
-4.5727e-006,-0.005
-4.5722e-006,-0.00833333
-4.5717e-006,-0.00833333
-4.5712e-006,-0.007
-4.5707e-006,-0.007
-4.5702e-006,-0.00633333
-4.5697e-006,-0.005
-4.5692e-006,-0.00166667
-4.5687e-006,0.00366667
-4.5682e-006,0.00233333
-4.5677e-006,-0.00166667
-4.5672e-006,0.000333333
-4.5667e-006,0.001
-4.5662e-006,0.000333333
-4.5657e-006,-0.00366667
-4.5652e-006,-0.00366667
-4.5647e-006,-0.00233333
-4.5642e-006,-0.00366667
-4.5637e-006,-0.00833333
-4.5632e-006,-0.0103333
-4.5627e-006,-0.007
-4.5622e-006,-0.00966667
-4.5617e-006,-0.013
-4.5612e-006,-0.00966667
-4.5607e-006,-0.0103333
-4.5602e-006,-0.00966667
-4.5597e-006,-0.00966667
-4.5592e-006,-0.007
-4.5587e-006,-0.00233333
-4.5582e-006,-0.00166667
-4.5577e-006,-0.005
-4.5572e-006,-0.00366667
-4.5567e-006,-0.00233333
-4.5562e-006,-0.003
-4.5557e-006,-0.00566667
-4.5552e-006,-0.00766667
-4.5547e-006,-0.00633333
-4.5542e-006,-0.00766667
-4.5537e-006,-0.009
-4.5532e-006,-0.0123333
-4.5527e-006,-0.009
-4.5522e-006,-0.00766667
-4.5517e-006,-0.0123333
-4.5512e-006,-0.011
-4.5507e-006,-0.00966667
-4.5502e-006,-0.00766667
-4.5497e-006,-0.007
-4.5492e-006,-0.005
-4.5487e-006,0.000333333
-4.5482e-006,0.003
-4.5477e-006,-0.000333333
-4.5472e-006,-0.00166667
-4.5467e-006,-0.000333333
-4.5462e-006,-0.001
-4.5457e-006,-0.00166667
-4.5452e-006,-0.00366667
-4.5447e-006,-0.00233333
-4.5442e-006,-0.00366667
-4.5437e-006,-0.00433333
-4.5432e-006,-0.00766667
-4.5427e-006,-0.00833333
-4.5422e-006,-0.005
-4.5417e-006,-0.00833333
-4.5412e-006,-0.00833333
-4.5407e-006,-0.00766667
-4.5402e-006,-0.007
-4.5397e-006,-0.007
-4.5392e-006,-0.00766667
-4.5387e-006,-0.00433333
-4.5382e-006,0.00166667
-4.5377e-006,0.000333333
-4.5372e-006,-0.00166667
-4.5367e-006,-0.000333333
-4.5362e-006,-0.001
-4.5357e-006,-0.000333333
-4.5352e-006,-0.005
-4.5347e-006,-0.00366667
-4.5342e-006,-0.005
-4.5337e-006,-0.005
-4.5332e-006,-0.00966667
-4.5327e-006,-0.0116667
-4.5322e-006,-0.00833333
-4.5317e-006,-0.011
