LECROYWS3054,13845,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,30-Nov-2016 16:28:51,0                 
Time,Ampl
-4.777245e-006,-0.0016
-4.776745e-006,-0.00193333
-4.776245e-006,-0.0016
-4.775745e-006,-0.00193333
-4.775245e-006,-0.0016
-4.774745e-006,-0.000933333
-4.774245e-006,-0.0016
-4.773745e-006,-0.00226667
-4.773245e-006,-0.0016
-4.772745e-006,-0.000933333
-4.772245e-006,-0.0016
-4.771745e-006,-0.0016
-4.771245e-006,-0.0016
-4.770745e-006,-0.00126667
-4.770245e-006,-0.00126667
-4.769745e-006,-0.00193333
-4.769245e-006,-0.00126667
-4.768745e-006,-0.00126667
-4.768245e-006,-0.00126667
-4.767745e-006,-0.00193333
-4.767245e-006,-0.00193333
-4.766745e-006,-0.0016
-4.766245e-006,-0.000933333
-4.765745e-006,-0.00193333
-4.765245e-006,-0.00126667
-4.764745e-006,-0.00126667
-4.764245e-006,-0.00126667
-4.763745e-006,-0.00193333
-4.763245e-006,-0.00126667
-4.762745e-006,-0.000933333
-4.762245e-006,-0.000933333
-4.761745e-006,-0.000933333
-4.761245e-006,-0.000933333
-4.760745e-006,-0.000933333
-4.760245e-006,-0.0006
-4.759745e-006,-0.000933333
-4.759245e-006,-0.0016
-4.758745e-006,-0.0006
-4.758245e-006,-0.000933333
-4.757745e-006,-0.000933333
-4.757245e-006,-0.0016
-4.756745e-006,-0.000933333
-4.756245e-006,-0.000933333
-4.755745e-006,-0.00126667
-4.755245e-006,-0.00126667
-4.754745e-006,-0.0006
-4.754245e-006,-0.000266667
-4.753745e-006,-0.000933333
-4.753245e-006,-0.00126667
-4.752745e-006,-0.000933333
-4.752245e-006,-0.0006
-4.751745e-006,-0.0006
-4.751245e-006,-0.0006
-4.750745e-006,-0.0006
-4.750245e-006,6.66667e-005
-4.749745e-006,-0.0006
-4.749245e-006,-0.0006
-4.748745e-006,-0.0006
-4.748245e-006,6.66667e-005
-4.747745e-006,-0.0006
-4.747245e-006,-0.000933333
-4.746745e-006,-0.000933333
-4.746245e-006,-0.000266667
-4.745745e-006,-0.0006
-4.745245e-006,-0.000933333
-4.744745e-006,-0.0006
-4.744245e-006,6.66667e-005
-4.743745e-006,-0.0006
-4.743245e-006,-0.0006
-4.742745e-006,-0.000266667
-4.742245e-006,6.66667e-005
-4.741745e-006,-0.000266667
-4.741245e-006,6.66667e-005
-4.740745e-006,-0.000266667
-4.740245e-006,6.66667e-005
-4.739745e-006,6.66667e-005
-4.739245e-006,-0.000266667
-4.738745e-006,6.66667e-005
-4.738245e-006,0.0004
-4.737745e-006,6.66667e-005
-4.737245e-006,-0.0006
-4.736745e-006,-0.0006
-4.736245e-006,6.66667e-005
-4.735745e-006,6.66667e-005
-4.735245e-006,-0.000266667
-4.734745e-006,-0.0006
-4.734245e-006,0.0004
-4.733745e-006,6.66667e-005
-4.733245e-006,-0.000266667
-4.732745e-006,-0.0006
-4.732245e-006,6.66667e-005
-4.731745e-006,6.66667e-005
-4.731245e-006,6.66667e-005
-4.730745e-006,6.66667e-005
-4.730245e-006,0.000733333
-4.729745e-006,0.0004
-4.729245e-006,6.66667e-005
-4.728745e-006,0.0004
-4.728245e-006,0.000733333
-4.727745e-006,0.0004
-4.727245e-006,6.66667e-005
-4.726745e-006,-0.000266667
-4.726245e-006,0.0004
-4.725745e-006,6.66667e-005
-4.725245e-006,0.0004
-4.724745e-006,6.66667e-005
-4.724245e-006,0.0004
-4.723745e-006,0.000733333
-4.723245e-006,0.0004
-4.722745e-006,6.66667e-005
-4.722245e-006,0.000733333
-4.721745e-006,0.0004
-4.721245e-006,0.000733333
-4.720745e-006,0.0004
-4.720245e-006,0.000733333
-4.719745e-006,0.000733333
-4.719245e-006,0.000733333
-4.718745e-006,0.0004
-4.718245e-006,0.00106667
-4.717745e-006,0.00106667
-4.717245e-006,0.00106667
-4.716745e-006,6.66667e-005
-4.716245e-006,0.00106667
-4.715745e-006,0.000733333
-4.715245e-006,0.000733333
-4.714745e-006,6.66667e-005
-4.714245e-006,0.000733333
-4.713745e-006,0.000733333
-4.713245e-006,0.00106667
-4.712745e-006,0.0004
-4.712245e-006,0.00106667
-4.711745e-006,0.000733333
-4.711245e-006,0.00106667
-4.710745e-006,0.000733333
-4.710245e-006,0.00106667
-4.709745e-006,0.0014
-4.709245e-006,0.00173333
-4.708745e-006,0.000733333
-4.708245e-006,0.0014
-4.707745e-006,0.0014
-4.707245e-006,0.0014
-4.706745e-006,0.000733333
-4.706245e-006,0.000733333
-4.705745e-006,0.00106667
-4.705245e-006,0.00106667
-4.704745e-006,0.000733333
-4.704245e-006,0.00106667
-4.703745e-006,0.0014
-4.703245e-006,0.00106667
-4.702745e-006,0.000733333
-4.702245e-006,0.00106667
-4.701745e-006,0.0014
-4.701245e-006,0.0014
-4.700745e-006,0.0014
-4.700245e-006,0.00106667
-4.699745e-006,0.0014
-4.699245e-006,0.00206667
-4.698745e-006,0.0014
-4.698245e-006,0.0014
-4.697745e-006,0.00173333
-4.697245e-006,0.00206667
-4.696745e-006,0.00106667
-4.696245e-006,0.00106667
-4.695745e-006,0.00106667
-4.695245e-006,0.00206667
-4.694745e-006,0.00106667
-4.694245e-006,0.0014
-4.693745e-006,0.0014
-4.693245e-006,0.00206667
-4.692745e-006,0.0014
-4.692245e-006,0.0014
-4.691745e-006,0.00173333
-4.691245e-006,0.00206667
-4.690745e-006,0.00173333
-4.690245e-006,0.00206667
-4.689745e-006,0.00173333
-4.689245e-006,0.0024
-4.688745e-006,0.00206667
-4.688245e-006,0.0014
-4.687745e-006,0.00173333
-4.687245e-006,0.0024
-4.686745e-006,0.00173333
-4.686245e-006,0.00173333
-4.685745e-006,0.0014
-4.685245e-006,0.00206667
-4.684745e-006,0.00206667
-4.684245e-006,0.00173333
-4.683745e-006,0.00206667
-4.683245e-006,0.00273333
-4.682745e-006,0.00206667
-4.682245e-006,0.0014
-4.681745e-006,0.00206667
-4.681245e-006,0.0024
-4.680745e-006,0.00206667
-4.680245e-006,0.00206667
-4.679745e-006,0.00206667
-4.679245e-006,0.00273333
-4.678745e-006,0.00273333
-4.678245e-006,0.0024
-4.677745e-006,0.00206667
-4.677245e-006,0.00273333
-4.676745e-006,0.00206667
-4.676245e-006,0.00206667
-4.675745e-006,0.00173333
-4.675245e-006,0.00273333
-4.674745e-006,0.0024
-4.674245e-006,0.00273333
-4.673745e-006,0.00206667
-4.673245e-006,0.00306667
-4.672745e-006,0.0024
-4.672245e-006,0.00206667
-4.671745e-006,0.00206667
-4.671245e-006,0.00273333
-4.670745e-006,0.0024
-4.670245e-006,0.00273333
-4.669745e-006,0.0024
-4.669245e-006,0.00273333
-4.668745e-006,0.0034
-4.668245e-006,0.00273333
-4.667745e-006,0.0024
-4.667245e-006,0.0034
-4.666745e-006,0.00273333
-4.666245e-006,0.00273333
-4.665745e-006,0.00206667
-4.665245e-006,0.00273333
-4.664745e-006,0.00273333
-4.664245e-006,0.00273333
-4.663745e-006,0.0024
-4.663245e-006,0.00306667
-4.662745e-006,0.0034
-4.662245e-006,0.00273333
-4.661745e-006,0.00206667
-4.661245e-006,0.00273333
-4.660745e-006,0.00273333
-4.660245e-006,0.00273333
-4.659745e-006,0.00273333
-4.659245e-006,0.00306667
-4.658745e-006,0.00373333
-4.658245e-006,0.00306667
-4.657745e-006,0.00306667
-4.657245e-006,0.0034
-4.656745e-006,0.0034
-4.656245e-006,0.00306667
-4.655745e-006,0.0024
-4.655245e-006,0.00306667
-4.654745e-006,0.00306667
-4.654245e-006,0.00306667
-4.653745e-006,0.00273333
-4.653245e-006,0.00306667
-4.652745e-006,0.00406667
-4.652245e-006,0.0034
-4.651745e-006,0.0024
-4.651245e-006,0.0034
-4.650745e-006,0.0034
-4.650245e-006,0.0034
-4.649745e-006,0.00306667
-4.649245e-006,0.0034
-4.648745e-006,0.00373333
-4.648245e-006,0.00406667
-4.647745e-006,0.0034
-4.647245e-006,0.00406667
-4.646745e-006,0.00373333
-4.646245e-006,0.0034
-4.645745e-006,0.00306667
-4.645245e-006,0.00306667
-4.644745e-006,0.0034
-4.644245e-006,0.0034
-4.643745e-006,0.0034
-4.643245e-006,0.0034
-4.642745e-006,0.00406667
-4.642245e-006,0.00406667
-4.641745e-006,0.00306667
-4.641245e-006,0.0034
-4.640745e-006,0.0034
-4.640245e-006,0.00406667
-4.639745e-006,0.0034
-4.639245e-006,0.00373333
-4.638745e-006,0.00373333
-4.638245e-006,0.0044
-4.637745e-006,0.00373333
-4.637245e-006,0.0034
-4.636745e-006,0.00406667
-4.636245e-006,0.00373333
-4.635745e-006,0.00373333
-4.635245e-006,0.0034
-4.634745e-006,0.00373333
-4.634245e-006,0.00373333
-4.633745e-006,0.00373333
-4.633245e-006,0.0034
-4.632745e-006,0.00406667
-4.632245e-006,0.00406667
-4.631745e-006,0.00406667
-4.631245e-006,0.0034
-4.630745e-006,0.00406667
-4.630245e-006,0.00406667
-4.629745e-006,0.00406667
-4.629245e-006,0.00406667
-4.628745e-006,0.00406667
-4.628245e-006,0.0044
-4.627745e-006,0.0044
-4.627245e-006,0.00373333
-4.626745e-006,0.00406667
-4.626245e-006,0.0044
-4.625745e-006,0.00406667
-4.625245e-006,0.00373333
-4.624745e-006,0.00406667
-4.624245e-006,0.00406667
-4.623745e-006,0.00406667
-4.623245e-006,0.00373333
-4.622745e-006,0.00406667
-4.622245e-006,0.0044
-4.621745e-006,0.00406667
-4.621245e-006,0.00373333
-4.620745e-006,0.00406667
-4.620245e-006,0.0044
-4.619745e-006,0.00406667
-4.619245e-006,0.0044
-4.618745e-006,0.00406667
-4.618245e-006,0.0044
-4.617745e-006,0.00473333
-4.617245e-006,0.0044
-4.616745e-006,0.0044
-4.616245e-006,0.00473333
-4.615745e-006,0.0044
-4.615245e-006,0.0044
-4.614745e-006,0.0044
-4.614245e-006,0.0044
-4.613745e-006,0.0044
-4.613245e-006,0.00406667
-4.612745e-006,0.0044
-4.612245e-006,0.00473333
-4.611745e-006,0.00473333
-4.611245e-006,0.00406667
-4.610745e-006,0.0044
-4.610245e-006,0.00473333
-4.609745e-006,0.00473333
-4.609245e-006,0.0044
-4.608745e-006,0.00473333
-4.608245e-006,0.0044
-4.607745e-006,0.00473333
-4.607245e-006,0.00473333
-4.606745e-006,0.0044
-4.606245e-006,0.00506667
-4.605745e-006,0.00473333
-4.605245e-006,0.00473333
-4.604745e-006,0.00406667
-4.604245e-006,0.00473333
-4.603745e-006,0.0044
-4.603245e-006,0.00473333
-4.602745e-006,0.00406667
-4.602245e-006,0.00473333
-4.601745e-006,0.00473333
-4.601245e-006,0.00473333
-4.600745e-006,0.00406667
-4.600245e-006,0.00473333
-4.599745e-006,0.00473333
-4.599245e-006,0.00473333
-4.598745e-006,0.00473333
-4.598245e-006,0.00506667
-4.597745e-006,0.00473333
-4.597245e-006,0.00506667
-4.596745e-006,0.00473333
-4.596245e-006,0.0054
-4.595745e-006,0.00506667
-4.595245e-006,0.0054
-4.594745e-006,0.0044
-4.594245e-006,0.00473333
-4.593745e-006,0.00473333
-4.593245e-006,0.00506667
-4.592745e-006,0.0044
-4.592245e-006,0.00506667
-4.591745e-006,0.0054
-4.591245e-006,0.0054
-4.590745e-006,0.0044
-4.590245e-006,0.0054
-4.589745e-006,0.0054
-4.589245e-006,0.0054
-4.588745e-006,0.00506667
-4.588245e-006,0.0054
-4.587745e-006,0.0054
-4.587245e-006,0.0054
-4.586745e-006,0.00506667
-4.586245e-006,0.0054
-4.585745e-006,0.00573333
-4.585245e-006,0.0054
-4.584745e-006,0.00506667
-4.584245e-006,0.00473333
-4.583745e-006,0.00506667
-4.583245e-006,0.0054
-4.582745e-006,0.00506667
-4.582245e-006,0.00506667
-4.581745e-006,0.00506667
-4.581245e-006,0.0054
-4.580745e-006,0.00506667
-4.580245e-006,0.00506667
-4.579745e-006,0.00506667
-4.579245e-006,0.0054
-4.578745e-006,0.00506667
-4.578245e-006,0.0054
-4.577745e-006,0.0054
-4.577245e-006,0.00573333
-4.576745e-006,0.0054
-4.576245e-006,0.00506667
-4.575745e-006,0.0054
-4.575245e-006,0.00606667
-4.574745e-006,0.00506667
-4.574245e-006,0.00506667
-4.573745e-006,0.0054
-4.573245e-006,0.0054
-4.572745e-006,0.0054
-4.572245e-006,0.00506667
-4.571745e-006,0.0054
-4.571245e-006,0.00606667
-4.570745e-006,0.0054
-4.570245e-006,0.0054
-4.569745e-006,0.0054
-4.569245e-006,0.0054
-4.568745e-006,0.0054
-4.568245e-006,0.0054
-4.567745e-006,0.0054
-4.567245e-006,0.00606667
-4.566745e-006,0.00606667
-4.566245e-006,0.0054
-4.565745e-006,0.00573333
-4.565245e-006,0.0064
-4.564745e-006,0.00573333
-4.564245e-006,0.0054
-4.563745e-006,0.0054
-4.563245e-006,0.00606667
-4.562745e-006,0.00573333
-4.562245e-006,0.00573333
-4.561745e-006,0.00573333
-4.561245e-006,0.0064
-4.560745e-006,0.00606667
-4.560245e-006,0.0054
-4.559745e-006,0.00573333
-4.559245e-006,0.00573333
-4.558745e-006,0.00573333
-4.558245e-006,0.00573333
-4.557745e-006,0.00606667
-4.557245e-006,0.00606667
-4.556745e-006,0.0064
-4.556245e-006,0.00573333
-4.555745e-006,0.00606667
-4.555245e-006,0.0064
-4.554745e-006,0.00606667
-4.554245e-006,0.00573333
-4.553745e-006,0.00506667
-4.553245e-006,0.00573333
-4.552745e-006,0.00606667
-4.552245e-006,0.00573333
-4.551745e-006,0.00573333
-4.551245e-006,0.0064
-4.550745e-006,0.0064
-4.550245e-006,0.0054
-4.549745e-006,0.0054
-4.549245e-006,0.0064
-4.548745e-006,0.00573333
-4.548245e-006,0.0064
-4.547745e-006,0.00573333
