Freq.	V(vout)
4.54988060150032e+006	(5.71053941577942e-001dB,-4.78163193103752e+001°)
4.56036915951279e+006	(5.72881087114208e-001dB,-4.79379495950118e+001°)
4.57088189614858e+006	(5.74709351391217e-001dB,-4.80599232598100e+001°)
4.58141886714516e+006	(5.76538677885934e-001dB,-4.81822413324115e+001°)
4.59198012836852e+006	(5.78369009364638e-001dB,-4.83049048420145e+001°)
4.60256573581339e+006	(5.80200287877741e-001dB,-4.84279148193438e+001°)
4.61317574560362e+006	(5.82032454754732e-001dB,-4.85512722966208e+001°)
4.62381021399243e+006	(5.83865450598860e-001dB,-4.86749783075317e+001°)
4.63446919736271e+006	(5.85699215282097e-001dB,-4.87990338871960e+001°)
4.64515275222732e+006	(5.87533687939882e-001dB,-4.89234400721346e+001°)
4.65586093522942e+006	(5.89368806965956e-001dB,-4.90481979002363e+001°)
4.66659380314271e+006	(5.91204510007261e-001dB,-4.91733084107247e+001°)
4.67735141287181e+006	(5.93040733958712e-001dB,-4.92987726441241e+001°)
4.68813382145248e+006	(5.94877414958058e-001dB,-4.94245916422247e+001°)
4.69894108605198e+006	(5.96714488380726e-001dB,-4.95507664480474e+001°)
4.70977326396935e+006	(5.98551888834702e-001dB,-4.96772981058076e+001°)
4.72063041263573e+006	(6.00389550155343e-001dB,-4.98041876608790e+001°)
4.73151258961463e+006	(6.02227405400290e-001dB,-4.99314361597562e+001°)
4.74241985260227e+006	(6.04065386844320e-001dB,-5.00590446500169e+001°)
4.75335225942787e+006	(6.05903425974248e-001dB,-5.01870141802834e+001°)
4.76430986805398e+006	(6.07741453483791e-001dB,-5.03153458001836e+001°)
4.77529273657673e+006	(6.09579399268506e-001dB,-5.04440405603108e+001°)
4.78630092322620e+006	(6.11417192420773e-001dB,-5.05730995121840e+001°)
4.79733448636671e+006	(6.13254761224597e-001dB,-5.07025237082059e+001°)
4.80839348449710e+006	(6.15092033150690e-001dB,-5.08323142016217e+001°)
4.81947797625109e+006	(6.16928934851383e-001dB,-5.09624720464765e+001°)
4.83058802039754e+006	(6.18765392155638e-001dB,-5.10929982975719e+001°)
4.84172367584081e+006	(6.20601330064039e-001dB,-5.12238940104224e+001°)
4.85288500162102e+006	(6.22436672743848e-001dB,-5.13551602412107e+001°)
4.86407205691443e+006	(6.24271343524011e-001dB,-5.14867980467425e+001°)
4.87528490103368e+006	(6.26105264890299e-001dB,-5.16188084844004e+001°)
4.88652359342815e+006	(6.27938358480371e-001dB,-5.17511926120973e+001°)
4.89778819368427e+006	(6.29770545078892e-001dB,-5.18839514882290e+001°)
4.90907876152584e+006	(6.31601744612720e-001dB,-5.20170861716261e+001°)
4.92039535681432e+006	(6.33431876146043e-001dB,-5.21505977215048e+001°)
4.93173803954917e+006	(6.35260857875665e-001dB,-5.22844871974175e+001°)
4.94310686986816e+006	(6.37088607126134e-001dB,-5.24187556592027e+001°)
4.95450190804771e+006	(6.38915040345206e-001dB,-5.25534041669335e+001°)
4.96592321450317e+006	(6.40740073098903e-001dB,-5.26884337808655e+001°)
4.97737084978917e+006	(6.42563620067115e-001dB,-5.28238455613849e+001°)
4.98884487459993e+006	(6.44385595038832e-001dB,-5.29596405689545e+001°)
5.00034534976959e+006	(6.46205910907592e-001dB,-5.30958198640596e+001°)
5.01187233627253e+006	(6.48024479667015e-001dB,-5.32323845071532e+001°)
5.02342589522367e+006	(6.49841212406240e-001dB,-5.33693355586004e+001°)
5.03500608787885e+006	(6.51656019305510e-001dB,-5.35066740786212e+001°)
5.04661297563509e+006	(6.53468809631788e-001dB,-5.36444011272339e+001°)
5.05824662003094e+006	(6.55279491734338e-001dB,-5.37825177641967e+001°)
5.06990708274684e+006	(6.57087973040553e-001dB,-5.39210250489487e+001°)
5.08159442560541e+006	(6.58894160051540e-001dB,-5.40599240405501e+001°)
5.09330871057175e+006	(6.60697958338079e-001dB,-5.41992157976219e+001°)
5.10504999975386e+006	(6.62499272536353e-001dB,-5.43389013782844e+001°)
5.11681835540288e+006	(6.64298006343943e-001dB,-5.44789818400949e+001°)
5.12861383991345e+006	(6.66094062515780e-001dB,-5.46194582399848e+001°)
5.14043651582406e+006	(6.67887342860151e-001dB,-5.47603316341956e+001°)
5.15228644581736e+006	(6.69677748234850e-001dB,-5.49016030782145e+001°)
5.16416369272051e+006	(6.71465178543306e-001dB,-5.50432736267086e+001°)
5.17606831950547e+006	(6.73249532730810e-001dB,-5.51853443334585e+001°)
5.18800038928941e+006	(6.75030708780801e-001dB,-5.53278162512912e+001°)
5.19995996533495e+006	(6.76808603711290e-001dB,-5.54706904320121e+001°)
5.21194711105060e+006	(6.78583113571243e-001dB,-5.56139679263357e+001°)
5.22396188999099e+006	(6.80354133437083e-001dB,-5.57576497838162e+001°)
5.23600436585729e+006	(6.82121557409445e-001dB,-5.59017370527769e+001°)
5.24807460249752e+006	(6.83885278609558e-001dB,-5.60462307802379e+001°)
5.26017266390685e+006	(6.85645189176313e-001dB,-5.61911320118448e+001°)
5.27229861422802e+006	(6.87401180262898e-001dB,-5.63364417917945e+001°)
5.28445251775159e+006	(6.89153142033761e-001dB,-5.64821611627615e+001°)
5.29663443891637e+006	(6.90900963661696e-001dB,-5.66282911658227e+001°)
5.30884444230967e+006	(6.92644533324909e-001dB,-5.67748328403819e+001°)
5.32108259266773e+006	(6.94383738204196e-001dB,-5.69217872240923e+001°)
5.33334895487599e+006	(6.96118464480285e-001dB,-5.70691553527793e+001°)
5.34564359396950e+006	(6.97848597331161e-001dB,-5.72169382603617e+001°)
5.35796657513320e+006	(6.99574020929663e-001dB,-5.73651369787726e+001°)
5.37031796370231e+006	(7.01294618440988e-001dB,-5.75137525378784e+001°)
5.38269782516266e+006	(7.03010272020504e-001dB,-5.76627859653983e+001°)
5.39510622515106e+006	(7.04720862811440e-001dB,-5.78122382868214e+001°)
5.40754322945559e+006	(7.06426270942891e-001dB,-5.79621105253242e+001°)
5.42000890401602e+006	(7.08126375527862e-001dB,-5.81124037016864e+001°)
5.43250331492411e+006	(7.09821054661423e-001dB,-5.82631188342061e+001°)
5.44502652842399e+006	(7.11510185418925e-001dB,-5.84142569386142e+001°)
5.45757861091249e+006	(7.13193643854513e-001dB,-5.85658190279874e+001°)
5.47015962893949e+006	(7.14871304999521e-001dB,-5.87178061126610e+001°)
5.48276964920831e+006	(7.16543042861248e-001dB,-5.88702192001403e+001°)
5.49540873857602e+006	(7.18208730421669e-001dB,-5.90230592950112e+001°)
5.50807696405381e+006	(7.19868239636379e-001dB,-5.91763273988501e+001°)
5.52077439280734e+006	(7.21521441433616e-001dB,-5.93300245101326e+001°)
5.53350109215714e+006	(7.23168205713528e-001dB,-5.94841516241415e+001°)
5.54625712957888e+006	(7.24808401347411e-001dB,-5.96387097328740e+001°)
5.55904257270380e+006	(7.26441896177284e-001dB,-5.97936998249477e+001°)
5.57185748931907e+006	(7.28068557015470e-001dB,-5.99491228855058e+001°)
5.58470194736808e+006	(7.29688249644401e-001dB,-6.01049798961216e+001°)
5.59757601495087e+006	(7.31300838816541e-001dB,-6.02612718347023e+001°)
5.61047976032447e+006	(7.32906188254495e-001dB,-6.04179996753909e+001°)
5.62341325190325e+006	(7.34504160651272e-001dB,-6.05751643884685e+001°)
5.63637655825931e+006	(7.36094617670663e-001dB,-6.07327669402550e+001°)
5.64936974812279e+006	(7.37677419947919e-001dB,-6.08908082930088e+001°)
5.66239289038229e+006	(7.39252427090438e-001dB,-6.10492894048265e+001°)
5.67544605408523e+006	(7.40819497678687e-001dB,-6.12082112295404e+001°)
5.68852930843817e+006	(7.42378489267408e-001dB,-6.13675747166163e+001°)
5.70164272280723e+006	(7.43929258386845e-001dB,-6.15273808110501e+001°)
5.71478636671843e+006	(7.45471660544180e-001dB,-6.16876304532631e+001°)
5.72796030985805e+006	(7.47005550225347e-001dB,-6.18483245789973e+001°)
5.74116462207303e+006	(7.48530780896690e-001dB,-6.20094641192085e+001°)
5.75439937337132e+006	(7.50047205007201e-001dB,-6.21710499999607e+001°)
5.76766463392226e+006	(7.51554673990629e-001dB,-6.23330831423170e+001°)
5.78096047405693e+006	(7.53053038268030e-001dB,-6.24955644622325e+001°)
5.79428696426856e+006	(7.54542147250367e-001dB,-6.26584948704438e+001°)
5.80764417521287e+006	(7.56021849341386e-001dB,-6.28218752723594e+001°)
5.82103217770846e+006	(7.57491991940693e-001dB,-6.29857065679490e+001°)
5.83445104273720e+006	(7.58952421447061e-001dB,-6.31499896516313e+001°)
5.84790084144455e+006	(7.60402983261950e-001dB,-6.33147254121616e+001°)
5.86138164514003e+006	(7.61843521793178e-001dB,-6.34799147325189e+001°)
5.87489352529751e+006	(7.63273880458947e-001dB,-6.36455584897915e+001°)
5.88843655355563e+006	(7.64693901692024e-001dB,-6.38116575550623e+001°)
5.90201080171819e+006	(7.66103426944142e-001dB,-6.39782127932935e+001°)
5.91561634175448e+006	(7.67502296690685e-001dB,-6.41452250632102e+001°)
5.92925324579974e+006	(7.68890350435599e-001dB,-6.43126952171834e+001°)
5.94292158615547e+006	(7.70267426716522e-001dB,-6.44806241011126e+001°)
5.95662143528985e+006	(7.71633363110150e-001dB,-6.46490125543069e+001°)
5.97035286583811e+006	(7.72987996238001e-001dB,-6.48178614093671e+001°)
5.98411595060294e+006	(7.74331161772163e-001dB,-6.49871714920643e+001°)
5.99791076255483e+006	(7.75662694441622e-001dB,-6.51569436212216e+001°)
6.01173737483252e+006	(7.76982428038559e-001dB,-6.53271786085914e+001°)
6.02559586074331e+006	(7.78290195425135e-001dB,-6.54978772587349e+001°)
6.03948629376353e+006	(7.79585828540462e-001dB,-6.56690403688995e+001°)
6.05340874753887e+006	(7.80869158407757e-001dB,-6.58406687288959e+001°)
6.06736329588479e+006	(7.82140015141974e-001dB,-6.60127631209752e+001°)
6.08135001278691e+006	(7.83398227957576e-001dB,-6.61853243197048e+001°)
6.09536897240142e+006	(7.84643625176596e-001dB,-6.63583530918437e+001°)
6.10942024905545e+006	(7.85876034237052e-001dB,-6.65318501962181e+001°)
6.12350391724746e+006	(7.87095281701657e-001dB,-6.67058163835956e+001°)
6.13762005164767e+006	(7.88301193266742e-001dB,-6.68802523965593e+001°)
6.15176872709841e+006	(7.89493593771545e-001dB,-6.70551589693816e+001°)
6.16595001861455e+006	(7.90672307207856e-001dB,-6.72305368278973e+001°)
6.18016400138388e+006	(7.91837156729844e-001dB,-6.74063866893764e+001°)
6.19441075076754e+006	(7.92987964664260e-001dB,-6.75827092623962e+001°)
6.20869034230036e+006	(7.94124552521062e-001dB,-6.77595052467141e+001°)
6.22300285169132e+006	(7.95246741004165e-001dB,-6.79367753331385e+001°)
6.23734835482391e+006	(7.96354350022640e-001dB,-6.81145202034002e+001°)
6.25172692775658e+006	(7.97447198702263e-001dB,-6.82927405300241e+001°)
6.26613864672307e+006	(7.98525105397247e-001dB,-6.84714369761991e+001°)
6.28058358813290e+006	(7.99587887702534e-001dB,-6.86506101956492e+001°)
6.29506182857169e+006	(8.00635362466216e-001dB,-6.88302608325035e+001°)
6.30957344480165e+006	(8.01667345802455e-001dB,-6.90103895211669e+001°)
6.32411851376191e+006	(8.02683653104620e-001dB,-6.91909968861889e+001°)
6.33869711256898e+006	(8.03684099058880e-001dB,-6.93720835421344e+001°)
6.35330931851715e+006	(8.04668497658090e-001dB,-6.95536500934530e+001°)
6.36795520907887e+006	(8.05636662216109e-001dB,-6.97356971343485e+001°)
6.38263486190520e+006	(8.06588405382338e-001dB,-6.99182252486485e+001°)
6.39734835482619e+006	(8.07523539156782e-001dB,-7.01012350096740e+001°)
6.41209576585133e+006	(8.08441874905403e-001dB,-7.02847269801089e+001°)
6.42687717316991e+006	(8.09343223375822e-001dB,-7.04687017118694e+001°)
6.44169265515148e+006	(8.10227394713453e-001dB,-7.06531597459738e+001°)
6.45654229034626e+006	(8.11094198477956e-001dB,-7.08381016124122e+001°)
6.47142615748554e+006	(8.11943443660179e-001dB,-7.10235278300162e+001°)
6.48634433548209e+006	(8.12774938699365e-001dB,-7.12094389063294e+001°)
6.50129690343061e+006	(8.13588491500742e-001dB,-7.13958353374768e+001°)
6.51628394060813e+006	(8.14383909453707e-001dB,-7.15827176080365e+001°)
6.53130552647443e+006	(8.15160999450081e-001dB,-7.17700861909092e+001°)
6.54636174067245e+006	(8.15919567903110e-001dB,-7.19579415471903e+001°)
6.56145266302876e+006	(8.16659420766537e-001dB,-7.21462841260406e+001°)
6.57657837355390e+006	(8.17380363554361e-001dB,-7.23351143645589e+001°)
6.59173895244291e+006	(8.18082201360845e-001dB,-7.25244326876538e+001°)
6.60693448007566e+006	(8.18764738880921e-001dB,-7.27142395079161e+001°)
6.62216503701732e+006	(8.19427780431128e-001dB,-7.29045352254932e+001°)
6.63743070401878e+006	(8.20071129970823e-001dB,-7.30953202279616e+001°)
6.65273156201711e+006	(8.20694591123961e-001dB,-7.32865948902021e+001°)
6.66806769213592e+006	(8.21297967201122e-001dB,-7.34783595742748e+001°)
6.68343917568584e+006	(8.21881061222160e-001dB,-7.36706146292947e+001°)
6.69884609416496e+006	(8.22443675939073e-001dB,-7.38633603913080e+001°)
6.71428852925921e+006	(8.22985613859484e-001dB,-7.40565971831697e+001°)
6.72976656284287e+006	(8.23506677270386e-001dB,-7.42503253144213e+001°)
6.74528027697891e+006	(8.24006668262486e-001dB,-7.44445450811700e+001°)
6.76082975391951e+006	(8.24485388754860e-001dB,-7.46392567659684e+001°)
6.77641507610644e+006	(8.24942640520057e-001dB,-7.48344606376950e+001°)
6.79203632617153e+006	(8.25378225209725e-001dB,-7.50301569514366e+001°)
6.80769358693710e+006	(8.25791944380617e-001dB,-7.52263459483704e+001°)
6.82338694141638e+006	(8.26183599520955e-001dB,-7.54230278556484e+001°)
6.83911647281398e+006	(8.26552992077452e-001dB,-7.56202028862825e+001°)
6.85488226452630e+006	(8.26899923482570e-001dB,-7.58178712390302e+001°)
6.87068440014200e+006	(8.27224195182328e-001dB,-7.60160330982831e+001°)
6.88652296344244e+006	(8.27525608664557e-001dB,-7.62146886339548e+001°)
6.90239803840210e+006	(8.27803965487556e-001dB,-7.64138380013714e+001°)
6.91830970918904e+006	(8.28059067309212e-001dB,-7.66134813411633e+001°)
6.93425806016537e+006	(8.28290715916642e-001dB,-7.68136187791580e+001°)
6.95024317588764e+006	(8.28498713256171e-001dB,-7.70142504262746e+001°)
6.96626514110736e+006	(8.28682861463851e-001dB,-7.72153763784202e+001°)
6.98232404077139e+006	(8.28842962896381e-001dB,-7.74169967163874e+001°)
6.99841996002241e+006	(8.28978820162535e-001dB,-7.76191115057539e+001°)
7.01455298419938e+006	(8.29090236154957e-001dB,-7.78217207967831e+001°)
7.03072319883800e+006	(8.29177014082486e-001dB,-7.80248246243280e+001°)
7.04693068967114e+006	(8.29238957502957e-001dB,-7.82284230077354e+001°)
7.06317554262929e+006	(8.29275870356305e-001dB,-7.84325159507523e+001°)
7.07945784384105e+006	(8.29287556998317e-001dB,-7.86371034414352e+001°)
7.09577767963355e+006	(8.29273822234710e-001dB,-7.88421854520603e+001°)
7.11213513653295e+006	(8.29234471355692e-001dB,-7.90477619390366e+001°)
7.12853030126486e+006	(8.29169310170978e-001dB,-7.92538328428203e+001°)
7.14496326075480e+006	(8.29078145045267e-001dB,-7.94603980878323e+001°)
7.16143410212868e+006	(8.28960782934171e-001dB,-7.96674575823776e+001°)
7.17794291271328e+006	(8.28817031420523e-001dB,-7.98750112185663e+001°)
7.19448978003665e+006	(8.28646698751255e-001dB,-8.00830588722382e+001°)
7.21107479182865e+006	(8.28449593874618e-001dB,-8.02916004028891e+001°)
7.22769803602136e+006	(8.28225526477904e-001dB,-8.05006356535999e+001°)
7.24435960074956e+006	(8.27974307025551e-001dB,-8.07101644509678e+001°)
7.26105957435120e+006	(8.27695746797755e-001dB,-8.09201866050405e+001°)
7.27779804536789e+006	(8.27389657929506e-001dB,-8.11307019092533e+001°)
7.29457510254534e+006	(8.27055853449994e-001dB,-8.13417101403682e+001°)
7.31139083483383e+006	(8.26694147322530e-001dB,-8.15532110584167e+001°)
7.32824533138869e+006	(8.26304354484861e-001dB,-8.17652044066448e+001°)
7.34513868157080e+006	(8.25886290889896e-001dB,-8.19776899114613e+001°)
7.36207097494701e+006	(8.25439773546904e-001dB,-8.21906672823884e+001°)
7.37904230129066e+006	(8.24964620563080e-001dB,-8.24041362120172e+001°)
7.39605275058202e+006	(8.24460651185536e-001dB,-8.26180963759633e+001°)
7.41310241300882e+006	(8.23927685843796e-001dB,-8.28325474328291e+001°)
7.43019137896666e+006	(8.23365546192510e-001dB,-8.30474890241659e+001°)
7.44731973905953e+006	(8.22774055154792e-001dB,-8.32629207744424e+001°)
7.46448758410031e+006	(8.22153036965799e-001dB,-8.34788422910142e+001°)
7.48169500511118e+006	(8.21502317216776e-001dB,-8.36952531640980e+001°)
7.49894209332420e+006	(8.20821722899521e-001dB,-8.39121529667493e+001°)
7.51622894018169e+006	(8.20111082451134e-001dB,-8.41295412548427e+001°)
7.53355563733681e+006	(8.19370225799253e-001dB,-8.43474175670570e+001°)
7.55092227665397e+006	(8.18598984407613e-001dB,-8.45657814248629e+001°)
7.56832895020938e+006	(8.17797191322048e-001dB,-8.47846323325162e+001°)
7.58577575029147e+006	(8.16964681216685e-001dB,-8.50039697770519e+001°)
7.60326276940145e+006	(8.16101290440749e-001dB,-8.52237932282853e+001°)
7.62079010025375e+006	(8.15206857065474e-001dB,-8.54441021388151e+001°)
7.63835783577654e+006	(8.14281220931615e-001dB,-8.56648959440310e+001°)
7.65596606911219e+006	(8.13324223697008e-001dB,-8.58861740621254e+001°)
7.67361489361782e+006	(8.12335708884762e-001dB,-8.61079358941091e+001°)
7.69130440286572e+006	(8.11315521931538e-001dB,-8.63301808238320e+001°)
7.70903469064393e+006	(8.10263510236359e-001dB,-8.65529082180063e+001°)
7.72680585095665e+006	(8.09179523209512e-001dB,-8.67761174262355e+001°)
7.74461797802481e+006	(8.08063412321977e-001dB,-8.69998077810477e+001°)
7.76247116628654e+006	(8.06915031154978e-001dB,-8.72239785979323e+001°)
7.78036551039766e+006	(8.05734235449963e-001dB,-8.74486291753820e+001°)
7.79830110523221e+006	(8.04520883158735e-001dB,-8.76737587949388e+001°)
7.81627804588291e+006	(8.03274834494011e-001dB,-8.78993667212461e+001°)
7.83429642766173e+006	(8.01995951980081e-001dB,-8.81254522021024e+001°)
7.85235634610033e+006	(8.00684100503881e-001dB,-8.83520144685232e+001°)
7.87045789695060e+006	(7.99339147366186e-001dB,-8.85790527348053e+001°)
7.88860117618516e+006	(7.97960962333158e-001dB,-8.88065661985963e+001°)
7.90678627999786e+006	(7.96549417688038e-001dB,-8.90345540409703e+001°)
7.92501330480433e+006	(7.95104388283073e-001dB,-8.92630154265064e+001°)
7.94328234724242e+006	(7.93625751591721e-001dB,-8.94919495033741e+001°)
7.96159350417279e+006	(7.92113387760965e-001dB,-8.97213554034225e+001°)
7.97994687267937e+006	(7.90567179663913e-001dB,-8.99512322422751e+001°)
7.99834255006989e+006	(7.88987012952482e-001dB,-9.01815791194294e+001°)
8.01678063387639e+006	(7.87372776110362e-001dB,-9.04123951183624e+001°)
8.03526122185577e+006	(7.85724360506044e-001dB,-9.06436793066402e+001°)
8.05378441199027e+006	(7.84041660446062e-001dB,-9.08754307360337e+001°)
8.07235030248798e+006	(7.82324573228330e-001dB,-9.11076484426393e+001°)
8.09095899178342e+006	(7.80572999195660e-001dB,-9.13403314470049e+001°)
8.10961057853800e+006	(7.78786841789373e-001dB,-9.15734787542617e+001°)
8.12830516164059e+006	(7.76966007602980e-001dB,-9.18070893542610e+001°)
8.14704284020799e+006	(7.75110406436027e-001dB,-9.20411622217164e+001°)
8.16582371358552e+006	(7.73219951347987e-001dB,-9.22756963163518e+001°)
8.18464788134749e+006	(7.71294558712185e-001dB,-9.25106905830552e+001°)
8.20351544329777e+006	(7.69334148269860e-001dB,-9.27461439520372e+001°)
8.22242649947030e+006	(7.67338643184250e-001dB,-9.29820553389964e+001°)
8.24138115012961e+006	(7.65307970094645e-001dB,-9.32184236452890e+001°)
8.26037949577137e+006	(7.63242059170596e-001dB,-9.34552477581055e+001°)
8.27942163712293e+006	(7.61140844165956e-001dB,-9.36925265506522e+001°)
8.29850767514381e+006	(7.59004262473105e-001dB,-9.39302588823386e+001°)
8.31763771102629e+006	(7.56832255177037e-001dB,-9.41684435989711e+001°)
8.33681184619592e+006	(7.54624767109441e-001dB,-9.44070795329514e+001°)
8.35603018231206e+006	(7.52381746902784e-001dB,-9.46461655034826e+001°)
8.37529282126840e+006	(7.50103147044280e-001dB,-9.48857003167791e+001°)
8.39459986519355e+006	(7.47788923929848e-001dB,-9.51256827662837e+001°)
8.41395141645153e+006	(7.45439037917923e-001dB,-9.53661116328900e+001°)
8.43334757764233e+006	(7.43053453383275e-001dB,-9.56069856851714e+001°)
8.45278845160247e+006	(7.40632138770563e-001dB,-9.58483036796151e+001°)
8.47227414140554e+006	(7.38175066647947e-001dB,-9.60900643608628e+001°)
8.49180475036271e+006	(7.35682213760422e-001dB,-9.63322664619573e+001°)
8.51138038202333e+006	(7.33153561083083e-001dB,-9.65749087045947e+001°)
8.53100114017546e+006	(7.30589093874189e-001dB,-9.68179897993829e+001°)
8.55066712884640e+006	(7.27988801728047e-001dB,-9.70615084461058e+001°)
8.57037845230326e+006	(7.25352678627771e-001dB,-9.73054633339945e+001°)
8.59013521505352e+006	(7.22680722997696e-001dB,-9.75498531420031e+001°)
8.60993752184557e+006	(7.19972937755756e-001dB,-9.77946765390914e+001°)
8.62978547766926e+006	(7.17229330365455e-001dB,-9.80399321845135e+001°)
8.64967918775649e+006	(7.14449912887705e-001dB,-9.82856187281127e+001°)
8.66961875758172e+006	(7.11634702032355e-001dB,-9.85317348106214e+001°)
8.68960429286257e+006	(7.08783719209475e-001dB,-9.87782790639691e+001°)
8.70963589956036e+006	(7.05896990580246e-001dB,-9.90252501115933e+001°)
8.72971368388067e+006	(7.02974547107760e-001dB,-9.92726465687603e+001°)
8.74983775227391e+006	(7.00016424607216e-001dB,-9.95204670428880e+001°)
8.77000821143590e+006	(6.97022663796059e-001dB,-9.97687101338782e+001°)
8.79022516830839e+006	(6.93993310343576e-001dB,-1.00017374434452e+002°)
8.81048873007969e+006	(6.90928414920210e-001dB,-1.00266458530495e+002°)
8.83079900418517e+006	(6.87828033246498e-001dB,-1.00515961001403e+002°)
8.85115609830790e+006	(6.84692226141619e-001dB,-1.00765880420438e+002°)
8.87156012037915e+006	(6.81521059571492e-001dB,-1.01016215355090e+002°)
8.89201117857903e+006	(6.78314604696546e-001dB,-1.01266964367442e+002°)
8.91250938133699e+006	(6.75072937918928e-001dB,-1.01518126014542e+002°)
8.93305483733249e+006	(6.71796140929402e-001dB,-1.01769698848785e+002°)
8.95364765549548e+006	(6.68484300753718e-001dB,-1.02021681418293e+002°)
8.97428794500702e+006	(6.65137509798477e-001dB,-1.02274072267306e+002°)
8.99497581529989e+006	(6.61755865896582e-001dB,-1.02526869936580e+002°)
9.01571137605910e+006	(6.58339472352125e-001dB,-1.02780072963787e+002°)
9.03649473722255e+006	(6.54888437984825e-001dB,-1.03033679883921e+002°)
9.05732600898153e+006	(6.51402877173846e-001dB,-1.03287689229714e+002°)
9.07820530178139e+006	(6.47882909901169e-001dB,-1.03542099532054e+002°)
9.09913272632204e+006	(6.44328661794346e-001dB,-1.03796909320407e+002°)
9.12010839355862e+006	(6.40740264168694e-001dB,-1.04052117123250e+002°)
9.14113241470203e+006	(6.37117854068969e-001dB,-1.04307721468504e+002°)
9.16220490121952e+006	(6.33461574310330e-001dB,-1.04563720883980e+002°)
9.18332596483533e+006	(6.29771573518801e-001dB,-1.04820113897817e+002°)
9.20449571753123e+006	(6.26048006171093e-001dB,-1.05076899038943e+002°)
9.22571427154715e+006	(6.22291032633767e-001dB,-1.05334074837527e+002°)
9.24698173938174e+006	(6.18500819201718e-001dB,-1.05591639825442e+002°)
9.26829823379301e+006	(6.14677538136128e-001dB,-1.05849592536736e+002°)
9.28966386779888e+006	(6.10821367701615e-001dB,-1.06107931508104e+002°)
9.31107875467781e+006	(6.06932492202821e-001dB,-1.06366655279364e+002°)
9.33254300796942e+006	(6.03011102020181e-001dB,-1.06625762393944e+002°)
9.35405674147503e+006	(5.99057393645112e-001dB,-1.06885251399369e+002°)
9.37562006925831e+006	(5.95071569714398e-001dB,-1.07145120847756e+002°)
9.39723310564588e+006	(5.91053839043939e-001dB,-1.07405369296312e+002°)
9.41889596522791e+006	(5.87004416661687e-001dB,-1.07665995307837e+002°)
9.44060876285873e+006	(5.82923523839837e-001dB,-1.07926997451234e+002°)
9.46237161365743e+006	(5.78811388126361e-001dB,-1.08188374302021e+002°)
9.48418463300847e+006	(5.74668243375632e-001dB,-1.08450124442852e+002°)
9.50604793656231e+006	(5.70494329778409e-001dB,-1.08712246464037e+002°)
9.52796164023601e+006	(5.66289893890924e-001dB,-1.08974738964068e+002°)
9.54992586021385e+006	(5.62055188663263e-001dB,-1.09237600550157e+002°)
9.57194071294793e+006	(5.57790473466887e-001dB,-1.09500829838767e+002°)
9.59400631515882e+006	(5.53496014121342e-001dB,-1.09764425456156e+002°)
9.61612278383613e+006	(5.49172082920225e-001dB,-1.10028386038922e+002°)
9.63829023623919e+006	(5.44818958656170e-001dB,-1.10292710234551e+002°)
9.66050878989761e+006	(5.40436926645160e-001dB,-1.10557396701973e+002°)
9.68277856261197e+006	(5.36026278749871e-001dB,-1.10822444112119e+002°)
9.70509967245437e+006	(5.31587313402245e-001dB,-1.11087851148486e+002°)
9.72747223776913e+006	(5.27120335625123e-001dB,-1.11353616507700e+002°)
9.74989637717334e+006	(5.22625657053094e-001dB,-1.11619738900085e+002°)
9.77237220955758e+006	(5.18103595952398e-001dB,-1.11886217050246e+002°)
9.79489985408646e+006	(5.13554477239976e-001dB,-1.12153049697635e+002°)
9.81747943019931e+006	(5.08978632501652e-001dB,-1.12420235597144e+002°)
9.84011105761080e+006	(5.04376400009367e-001dB,-1.12687773519682e+002°)
9.86279485631157e+006	(4.99748124737567e-001dB,-1.12955662252771e+002°)
9.88553094656885e+006	(4.95094158378667e-001dB,-1.13223900601133e+002°)
9.90831944892714e+006	(4.90414859357552e-001dB,-1.13492487387294e+002°)
9.93116048420880e+006	(4.85710592845264e-001dB,-1.13761421452174e+002°)
9.95405417351473e+006	(4.80981730771669e-001dB,-1.14030701655700e+002°)
9.97700063822499e+006	(4.76228651837249e-001dB,-1.14300326877406e+002°)
9.99999999999945e+006	(4.71451741523966e-001dB,-1.14570296017046e+002°)
1.00230523807784e+007	(4.66651392105149e-001dB,-1.14840607995205e+002°)
1.00461579027834e+007	(4.61828002654493e-001dB,-1.15111261753916e+002°)
1.00693166885175e+007	(4.56981979054067e-001dB,-1.15382256257282e+002°)
1.00925288607663e+007	(4.52113734001427e-001dB,-1.15653590492093e+002°)
1.01157945425984e+007	(4.47223687015755e-001dB,-1.15925263468454e+002°)
1.01391138573662e+007	(4.42312264443000e-001dB,-1.16197274220413e+002°)
1.01624869287064e+007	(4.37379899460161e-001dB,-1.16469621806592e+002°)
1.01859138805406e+007	(4.32427032078545e-001dB,-1.16742305310818e+002°)
1.02093948370762e+007	(4.27454109146059e-001dB,-1.17015323842763e+002°)
1.02329299228070e+007	(4.22461584348606e-001dB,-1.17288676538579e+002°)
1.02565192625135e+007	(4.17449918210430e-001dB,-1.17562362561543e+002°)
1.02801629812642e+007	(4.12419578093568e-001dB,-1.17836381102697e+002°)
1.03038612044156e+007	(4.07371038196316e-001dB,-1.18110731381496e+002°)
1.03276140576134e+007	(4.02304779550686e-001dB,-1.18385412646459e+002°)
1.03514216667929e+007	(3.97221290018989e-001dB,-1.18660424175816e+002°)
